epoch	loss	probs	lr
49	3.480436967478858	0.1595108824161192	0.01
50	3.3486257178915873	0.18963984839825165	0.01
51	3.2534369031588235	0.18896530982520846	0.01
52	3.6003869076569877	0.1348154889419675	0.01
53	3.1635706457826824	0.17410599207505584	0.01
54	3.312314795123206	0.18152411789115933	0.01
55	3.165681747926606	0.18560661717007557	0.01
56	2.986326383219825	0.22611456555831763	0.01
57	3.009758146272765	0.24224145462115607	0.01
58	3.0549205988645554	0.21704220244040093	0.01
59	3.010924653874503	0.21912655006680223	0.01
60	2.8212109257777533	0.2488312665373087	0.01
61	2.8493659612205295	0.21967424545437098	0.01
62	2.834306236770418	0.2540312483906746	0.01
63	2.8452485187186136	0.254265983019852	0.01
64	2.785996447006861	0.2706447791101204	0.01
65	2.74787837266922	0.28815964899129337	0.01
66	2.879463917679257	0.2766672741725213	0.01
67	2.6477529539002314	0.3153532579955127	0.01
68	2.5787363019254474	0.3196845603071981	0.01
69	2.4001301957501306	0.36439520048184526	0.01
70	2.8454068667358823	0.2742533204663131	0.01
71	2.9414971090025372	0.23134959975464475	0.01
72	2.743521898984909	0.2596684590809875	0.01
73	2.5483548094828925	0.3263287525624037	0.01
74	2.712710150414043	0.31645527989086175	0.01
75	2.5244411345985203	0.3327420528771149	0.01
76	2.51302198237843	0.3321353991826375	0.01
77	2.6271140658193164	0.32614376871950096	0.01
78	2.742664113640785	0.2917375511800249	0.01
79	2.274506249361568	0.40040340336660546	0.01
80	2.3889698071612253	0.3524393504485488	0.01
81	2.348233242829641	0.37157189742558533	0.01
82	2.4102779974540076	0.38716247408754295	0.01
83	2.3973306434022055	0.35520236214829815	0.01
84	2.385805257492595	0.3578382854660352	0.01
85	2.3939591960774527	0.35418029005328816	0.01
86	2.0985779994063907	0.4432704272783465	0.01
87	2.142902264992396	0.45447795030971366	0.01
88	2.426546495821741	0.3911702040996816	0.01
89	2.3508038057221308	0.3712624619818396	0.01
90	2.187188708119922	0.4255700620512168	0.01
91	2.2977284027470484	0.39280456946127945	0.01
92	2.2498841997649937	0.4291914758375949	0.01
93	2.2878521184126535	0.4037055013080438	0.01
94	2.3051082574658923	0.44540527773400146	0.01
95	2.151356241769261	0.44682088245948154	0.01
96	2.144779123365879	0.429389098038276	0.01
97	2.0155400501357184	0.47707692802780205	0.01
98	2.1051816791296005	0.45146279306047493	0.01
99	2.0462034278445773	0.45750958410402137	0.01
100	2.165872699684567	0.4487293292250898	0.01
101	1.773534422947301	0.5178320109844208	0.001
102	1.7586733996868134	0.6004591998126771	0.001
103	1.7436937532491155	0.5771979762034284	0.001
104	1.6362920436594222	0.5879746965236134	0.001
105	1.7644035758243666	0.6118217181000445	0.001
106	1.7447423247827425	0.5903751229246458	0.001
107	1.5799938887357712	0.6208297345373366	0.001
108	1.4203058116965823	0.7037486239439912	0.001
109	1.6935645855135388	0.5999626571105586	0.001
110	1.6288448837068346	0.6112988698813651	0.001
111	1.6100330435567431	0.6529961857530806	0.001
112	1.7363663365443547	0.5971756312582228	0.001
113	1.5821165409353044	0.6497691935963101	0.001
114	1.4343838956620958	0.6925448518660333	0.001
115	1.4526512283417914	0.6890383292403486	0.001
116	1.484220025440057	0.6633451026346948	0.001
117	1.4604682011736765	0.6864362814360194	0.001
118	1.5210695597860548	0.6512398504548602	0.001
119	1.6296679029862087	0.6641008543471495	0.001
120	1.4627360792623625	0.6585697639319632	0.001
121	1.5025263329346974	0.6530444833139578	0.001
122	1.3891653335756726	0.7006248357809253	0.001
123	1.416314764155282	0.6891952761345439	0.001
124	1.6700153458449576	0.643311446118686	0.001
125	1.4069679296678967	0.6834062428938018	0.001
126	1.5562063662542238	0.674618187877867	0.001
127	1.5020248376660876	0.6678427341911528	0.001
128	1.2301583861311276	0.766294579125113	0.001
129	1.564641572535038	0.6615809742361307	0.001
130	1.4672275914086237	0.6583003921227323	0.001
131	1.386071649690469	0.7131562444070975	0.001
132	1.4889262823594942	0.6660763000448545	0.001
133	1.617893320818742	0.6311070540299019	0.001
134	1.522541022962994	0.6696742297046714	0.001
135	1.4276141052444775	0.6970407681332694	0.001
136	1.4050429430272844	0.7043037575980028	0.001
137	1.291793850560983	0.7433280477093326	0.001
138	1.4650036427709792	0.6888931598514318	0.001
139	1.3447164015637503	0.7356204185634851	0.001
140	1.5033184927370813	0.6839978367918067	0.001
141	1.4798117652535439	0.6699527444110976	0.001
142	1.5010585528281	0.6773696817043755	0.001
143	1.4531918093562126	0.685874272758762	0.001
144	1.308534126314852	0.7362779349916511	0.001
145	1.3963487562206056	0.7036976725276973	0.001
146	1.5907750245597627	0.6703009344637394	0.001
147	1.3832566746407085	0.6925328477389283	0.001
148	1.3124836674994893	0.7639954622007079	0.001
149	1.4594849091437128	0.6735664724061886	0.001
150	1.372312292456627	0.7359021024571525	0.001
151	1.3397239943345387	0.746091661353906	0.001
152	1.2917979541752074	0.7332380691336261	0.001
153	1.224154520365927	0.7692055743601587	0.001
154	1.4616987605889638	0.7081696709824933	0.001
155	1.4730480338136356	0.6838895678520203	0.001
156	1.3806443371706538	0.7094266476730505	0.001
157	1.2787165608670976	0.7497391638656458	0.001
158	1.2381791099905968	0.7738861052526368	0.001
159	1.3938566686378584	0.7381804469558928	0.001
160	1.3675545536809497	0.7173979721135564	0.001
161	1.367138787276215	0.7521758232679632	0.001
162	1.3588375531964831	0.7015930012696319	0.001
163	1.5212092391318746	0.6950949041379823	0.001
164	1.4829078333245382	0.6716777773367034	0.001
165	1.4086824125713773	0.699265595111582	0.001
166	1.4124985767735376	0.7157311563690504	0.001
167	1.359361833996243	0.737973085915049	0.001
168	1.4684224617150095	0.6710309787756867	0.001
169	1.368956845667627	0.7246762174699042	0.001
170	1.277002324660619	0.7675477125578456	0.001
171	1.2993566087550588	0.7582431808114052	0.001
172	1.3814101856615808	0.7304230640745826	0.001
173	1.3058676115340657	0.7667359902213017	0.001
174	1.3752087561620607	0.7125582372148832	0.001
175	1.4480946370297008	0.6998593215313222	0.001
176	1.3873509979910321	0.6867763081358539	0.001
177	1.3136222064495087	0.7687940473357836	0.001
178	1.3656699367695384	0.732400717627671	0.001
179	1.4985476425952382	0.6908851435614957	0.001
180	1.306840190456973	0.7612726032319996	0.001
181	1.3390852999356058	0.7296713884505961	0.001
182	1.265919158856074	0.7627358550412787	0.001
183	1.320220448076725	0.7139204926788807	0.001
184	1.3658783410986264	0.7628057040274143	0.001
185	1.1975609180000093	0.7893596341212591	0.001
186	1.2465220102005534	0.7504376305474175	0.001
187	1.2802218149105709	0.7528877527349525	0.001
188	1.4409486692812707	0.7208582237362862	0.001
189	1.1985522251990106	0.789477294517888	0.001
190	1.383574369053046	0.7210209953288237	0.001
191	1.1656280300683446	0.8035714224808745	0.001
192	1.2350406522552173	0.7687392996417152	0.001
193	1.402043941948149	0.7438717285792033	0.001
194	1.3394459154870775	0.7181030350426832	0.001
195	1.3811053824093606	0.7401907708909776	0.001
196	1.345596604877048	0.7414612749384509	0.001
197	1.148718073964119	0.8069643610053592	0.001
198	1.333393633365631	0.7482624943885539	0.001
199	1.344882656302717	0.7440296821296215	0.001
200	1.3235107229815588	0.7436628403762976	0.001
201	1.2463087812066078	0.7646022852924135	0.00010000000000000002
202	1.3608578700158331	0.7408720859222941	0.00010000000000000002
203	1.3058844332893689	0.7634588848385546	0.00010000000000000002
204	1.232174927989642	0.7665567331843905	0.00010000000000000002
205	1.1444169440203242	0.8015140977998575	0.00010000000000000002
206	1.2869794310794935	0.7735712648265891	0.00010000000000000002
207	1.1782582054535549	0.7880754781266054	0.00010000000000000002
208	1.150719754397869	0.7995351892378595	0.00010000000000000002
209	1.2509315411249797	0.8001154015461603	0.00010000000000000002
210	1.1771663799881935	0.7853509779605601	0.00010000000000000002
211	1.2498092990782526	0.7765130971868833	0.00010000000000000002
212	1.2450676924652524	0.7778598130163219	0.00010000000000000002
213	1.1452745563454099	0.7905058591730065	0.00010000000000000002
214	1.2059981061352625	0.7827125458667675	0.00010000000000000002
215	1.2788667745060391	0.7922345851030614	0.00010000000000000002
216	1.220450434419844	0.786098327073786	0.00010000000000000002
217	1.2934495252039697	0.7817382837335268	0.00010000000000000002
218	1.2610611849360995	0.7647675366865264	0.00010000000000000002
219	1.2344953235652711	0.7853318047192361	0.00010000000000000002
220	1.28334628790617	0.7703788744078742	0.00010000000000000002
221	1.340958486000697	0.7525931729210747	0.00010000000000000002
222	1.2423398908641603	0.7764491583738062	0.00010000000000000002
223	1.2255883754955397	0.7801383746167024	0.00010000000000000002
224	1.258951296408971	0.7807652060356405	0.00010000000000000002
225	1.2865272065003712	0.7716551944613457	0.00010000000000000002
226	1.248737633228302	0.755313980496592	0.00010000000000000002
227	1.1623015469974942	0.8035497412913375	0.00010000000000000002
228	1.2853437885642052	0.7619943726393912	0.00010000000000000002
229	1.3205407468809023	0.7560475725266669	0.00010000000000000002
230	1.444866195321083	0.7073812360564867	0.00010000000000000002
231	1.175504296190209	0.8008777851031886	0.00010000000000000002
232	1.1829345085554652	0.7966396394703124	0.00010000000000000002
233	1.274207913213306	0.7700419508748584	0.00010000000000000002
234	1.2648203720649083	0.753549243013064	0.00010000000000000002
235	1.1780823344985645	0.8099193771680196	0.00010000000000000002
236	1.302423573202557	0.7921776146524482	0.00010000000000000002
237	1.1423470187518332	0.799095751096805	0.00010000000000000002
238	1.2500745198792882	0.7813484250671334	0.00010000000000000002
239	1.2130767578879993	0.770555753674772	0.00010000000000000002
240	1.230459821720918	0.7843326044579347	0.00010000000000000002
241	1.1340162952740986	0.8114547688100073	0.00010000000000000002
242	1.28950458433893	0.7600540266268783	0.00010000000000000002
243	1.1783635508682992	0.792812481108639	0.00010000000000000002
244	1.2890355288982391	0.758113319054246	0.00010000000000000002
245	1.2361896054612265	0.7975581892662578	0.00010000000000000002
246	1.2169495183560584	0.77638646422161	0.00010000000000000002
247	1.1236268356442451	0.8027291086812814	0.00010000000000000002
248	1.3372960802581575	0.7636452246871259	0.00010000000000000002
249	1.1867897245619032	0.7794403889113002	0.00010000000000000002
250	1.3282123174932268	0.7698256091939079	0.00010000000000000002
251	1.2585876774456766	0.7672470948762364	0.00010000000000000002
