epoch	loss	probs	lr
112	1.4141707660423384	0.7081160909599729	0.001
113	1.3843366710676088	0.6826225506762663	0.001
114	1.4102436949809392	0.7191913591490852	0.001
115	1.3667577827970188	0.7166502773761749	0.001
116	1.613133327000671	0.6380004106710354	0.001
117	1.3448883891105652	0.7141126613650057	0.001
118	1.3048111647367477	0.7481828836931123	0.001
119	1.5031174272298813	0.6807970027956698	0.001
120	1.431492919723193	0.6949762045923207	0.001
121	1.4195561930537224	0.7061717808246613	0.001
122	1.3980370950367715	0.7318054657015536	0.001
123	1.3901005337635677	0.7110511995851994	0.001
124	1.435372732579708	0.7213476465808021	0.001
125	1.5570529906286135	0.6645765513595607	0.001
126	1.503567481206523	0.6808649411218034	0.001
127	1.565517435471217	0.6824408661988046	0.001
128	1.411401308245129	0.704458684557014	0.001
129	1.5287296772003174	0.6740173920989037	0.001
130	1.4838155292802386	0.6620758486290773	0.001
131	1.3787502249081929	0.7213485865957208	0.001
132	1.5566624452670415	0.6703975527650781	0.001
133	1.4375292650527425	0.6631163598762618	0.001
134	1.2632711819476552	0.7598240955008401	0.001
135	1.3385760618580713	0.7362809046689007	0.001
136	1.444736076725854	0.7016532216221094	0.001
137	1.4113299623131752	0.7148338597681787	0.001
138	1.3636312244666948	0.7315293873349825	0.001
139	1.3647943437099457	0.7136683675150076	0.001
140	1.451129462156031	0.6835650913417339	0.001
141	1.3561110380623076	0.7292230679757066	0.001
142	1.4605661398834653	0.7320622158133321	0.001
143	1.3512074011895392	0.7314227444844114	0.001
144	1.4883074073327913	0.6962896508889066	0.001
145	1.3758542893661394	0.7317467265658908	0.001
146	1.3705715561906497	0.7585774308277501	0.001
147	1.3586156980858908	0.7018630219002565	0.001
148	1.3453782440887556	0.764228409777085	0.001
149	1.3058706629607413	0.7469644445098109	0.001
150	1.2187349556220903	0.7765022185113695	0.001
151	1.3990890946653154	0.7235683695309691	0.001
152	1.4101044957836468	0.6984263993799686	0.001
153	1.447998230655988	0.7112120278179646	0.001
154	1.3320613420671887	0.714578952640295	0.001
155	1.319800930718581	0.7613608187271489	0.001
156	1.3555011227726936	0.7364036031067371	0.001
157	1.4535371619794104	0.7165167246841722	0.001
158	1.2564288907580905	0.7791032762163215	0.001
159	1.3270267769694328	0.7469197457863225	0.001
160	1.4307562245262995	0.7299826256930828	0.001
161	1.3501415219571855	0.7163886456853814	0.001
162	1.337411352329784	0.7480043398423327	0.001
163	1.3386285818285413	0.744331404980686	0.001
164	1.173162677221828	0.816128728290399	0.001
165	1.3509518164727423	0.7522453384266959	0.001
166	1.2064071132077112	0.7774619960950481	0.001
167	1.3277441221806738	0.7406269415385194	0.001
168	1.3235860508349206	0.7179644302361541	0.001
169	1.348216477367613	0.7116382618745168	0.001
170	1.23336653990878	0.7768545792334609	0.001
171	1.4224001268545787	0.7016067608363099	0.001
172	1.4195152968168259	0.7199725920541419	0.001
173	1.267186781598462	0.7450237816406621	0.001
174	1.3871452253725793	0.7273394074290991	0.001
175	1.1590477493074205	0.7852726392447948	0.001
176	1.2505130817492802	0.77499662215511	0.001
177	1.3015594979127247	0.7813480283237166	0.001
178	1.3751681165562735	0.7281117830425501	0.001
179	1.271925736632612	0.7693409447868665	0.001
180	1.3170365972651377	0.751666864587201	0.001
181	1.3317139363951154	0.7538925430013074	0.001
182	1.2886853135294385	0.7444374312957128	0.001
183	1.2678232673141692	0.7785041920012898	0.001
184	1.3012050175004535	0.7427876740694046	0.001
185	1.2900255223115284	0.7827225319213338	0.001
186	1.403070170018408	0.7267768888009919	0.001
187	1.3042240217328072	0.7289518101347817	0.001
188	1.2661710464292102	0.7615456163055367	0.001
189	1.2862960812118318	0.7686154378785027	0.001
190	1.3435073263115354	0.740033992462688	0.001
191	1.2946886560983129	0.7448986073335012	0.001
192	1.31039270096355	0.7553989328444004	0.001
193	1.3593212424053087	0.7248256587319903	0.001
194	1.286878070069684	0.7583187390118837	0.001
195	1.4400967384378116	0.734582024315993	0.001
196	1.2538885292079713	0.7792947596559922	0.001
197	1.5176143439279661	0.6938511261509525	0.001
198	1.2463371985488467	0.7522202053417762	0.001
199	1.2465455647971895	0.7647451923953162	0.001
200	1.283764683538013	0.7614782721632056	0.001
201	1.1400491380029254	0.7818461689684126	0.00010000000000000002
202	1.183482676744461	0.817718798501624	0.00010000000000000002
203	1.2356429737475183	0.792113431625896	0.00010000000000000002
204	1.1561500305930774	0.8017107202774949	0.00010000000000000002
205	1.2250017888016171	0.7806762042972777	0.00010000000000000002
206	1.3096034071511693	0.7858475603991084	0.00010000000000000002
207	1.248487235771285	0.7811472097204791	0.00010000000000000002
208	1.1449434558550518	0.8084183144900534	0.00010000000000000002
209	1.1620094262891345	0.8125277066396343	0.00010000000000000002
210	1.1302609029743407	0.7996284684373273	0.00010000000000000002
211	1.196870405640867	0.7943952427142196	0.00010000000000000002
212	1.2688795783453517	0.7579997554421425	0.00010000000000000002
213	1.2049863321913614	0.7951874509453773	0.00010000000000000002
214	1.158249232504103	0.7948042038414214	0.00010000000000000002
215	1.1915044320954218	0.7773421559896734	0.00010000000000000002
216	1.1574058284362156	0.8084047105577257	0.00010000000000000002
217	1.2549971673223708	0.7941055914594067	0.00010000000000000002
218	1.2172451929913626	0.8038878536058797	0.00010000000000000002
219	1.1722104971607525	0.8052184772160318	0.00010000000000000002
220	1.2785960775282648	0.7829060898058944	0.00010000000000000002
221	1.0648209609919124	0.8228606970773803	0.00010000000000000002
222	1.2532507653037708	0.7857457676695453	0.00010000000000000002
223	1.1332602244284418	0.8066831628481547	0.00010000000000000002
224	1.180741095708476	0.805988161928124	0.00010000000000000002
225	1.1540736771292157	0.7998912098507086	0.00010000000000000002
226	1.1511765759852197	0.8032530082596673	0.00010000000000000002
227	1.1412413153383467	0.8081226026018461	0.00010000000000000002
228	1.0231277735696898	0.8500272735125489	0.00010000000000000002
229	1.114865269098017	0.8040464437670178	0.00010000000000000002
230	1.0963876653048727	0.8368919632501073	0.00010000000000000002
231	1.2207920733425353	0.7812786992225382	0.00010000000000000002
232	1.1001128107309341	0.8361733808285661	0.00010000000000000002
233	1.2286761295464304	0.7849967500401868	0.00010000000000000002
234	1.108201724787553	0.8201272901561525	0.00010000000000000002
235	1.071870809627904	0.8334248844120238	0.00010000000000000002
236	1.1478332446681128	0.8056863020691607	0.00010000000000000002
237	1.1444672395785649	0.828467932012346	0.00010000000000000002
238	1.149712760415342	0.8201442737546232	0.00010000000000000002
239	1.168725498020649	0.8070229105651379	0.00010000000000000002
240	1.0908654058972995	0.8160504491792785	0.00010000000000000002
241	1.205676392548614	0.7904158387747076	0.00010000000000000002
242	1.2446236345503066	0.7992306989100244	0.00010000000000000002
243	1.1977375265624788	0.7996697881155543	0.00010000000000000002
244	1.3300118760930166	0.7578274566266272	0.00010000000000000002
245	1.2504561328225665	0.7873818700512251	0.00010000000000000002
246	1.1678577231036291	0.821070619755321	0.00010000000000000002
247	1.1333139489094417	0.8380953984128104	0.00010000000000000002
248	1.2827869910332892	0.7856963086459372	0.00010000000000000002
249	1.0585594384206667	0.8419726565480232	0.00010000000000000002
250	1.1280954190426402	0.8237339651419057	0.00010000000000000002
251	1.2016363715132077	0.8085480655233065	0.00010000000000000002
